t,u,Wa,Wb,pH
35072.5587223694,9.93004478743768,-0.00030771573580655,0.000551079713840998,6.45270358212006
35075,9.93004478743768,-0.000298332625003577,0.000552794228465716,6.41999384614949
35077.4412776306,9.93004478743768,-0.000289165007595678,0.000554469367388159,6.38842330205164
35080,9.93004478743768,-0.000279774699854285,0.000556185197062484,6.356390523527
35082.5587223694,9.93004478743768,-0.000270609708814577,0.000557859856085802,6.32533857330562
35085,9.93004478743768,-0.000262057568648877,0.000559422532866949,6.29648092263281
35087.4412776306,9.93004478743768,-0.000253701837729337,0.000560949321067853,6.26833373767978
35090,9.93004478743768,-0.000245143137987881,0.000562513196437485,6.23949020171298
35092.5587223694,9.93004478743768,-0.000236789800844708,0.00056403954723925,6.21126679559904
35095,9.93004478743768,-0.000228995040349009,0.000565463832974192,6.18481390104521
35097.4412776306,9.93004478743768,-0.000221379295047553,0.000566855408430525,6.15881131257247
35100,14.2627424650186,-0.000213578555893766,0.000568280786606656,6.13196591949497
35102.5587223694,14.2627424650186,-0.000216591463258652,0.000567730257699082,6.14236313906873
35105,14.2627424650186,-0.000219393013978055,0.000567218348612516,6.15199805801569
35107.4412776306,14.2627424650186,-0.000222120148290593,0.000566720037150508,6.16134897094059
35110,14.2627424650186,-0.000224903372538875,0.000566211476740454,6.1708659864033
35112.5587223694,14.2627424650186,-0.0002276093676632,0.000565717027904404,6.18009573323972
35115,14.2627424650186,-0.000230125536157329,0.000565257264850123,6.18865937138533
35117.4412776306,14.2627424650186,-0.000232574868731942,0.0005648097142874,6.19697992942281
35120,14.2627424650186,-0.000235074577595722,0.000564352958793995,6.20545735305093
35122.5587223694,14.2627424650186,-0.000237504924342592,0.000563908877387718,6.21368725415554
35125,14.2627424650186,-0.000239764781302167,0.000563495948468055,6.221330257731
35127.4412776306,14.2627424650186,-0.000241964610637113,0.000563093988004639,6.22876253848562
35130,14.2627424650186,-0.000244209684639871,0.000562683760278236,6.23634097587851
35132.5587223694,14.2627424650186,-0.000246392462153741,0.000562284915582845,6.24370370981569
35135,14.2627424650186,-0.000248422116960109,0.000561914050000874,6.25054607941731
35137.4412776306,14.2627424650186,-0.000250397858904282,0.000561553035564503,6.25720393874166
35140,14.2627424650186,-0.00025241423663166,0.00056118459601656,6.26399673452122
35142.5587223694,14.2627424650186,-0.000254374663752274,0.000560826379957989,6.27059988117694
35145,14.2627424650186,-0.000256197566133577,0.000560493292897866,6.27673945234976
35147.4412776306,14.2627424650186,-0.000257972047529907,0.000560169053488444,6.28271619610583
35150,14.2627424650186,-0.000259783025312587,0.000559838145332435,6.28881671039358
35152.5587223694,14.2627424650186,-0.000261543751942221,0.000559516419241801,6.29474932590071
35155,14.2627424650186,-0.000263180962901116,0.000559217262363905,6.30026746974335
35157.4412776306,14.2627424650186,-0.000264774685317754,0.000558926051863631,6.30564104456228
35160,14.2627424650186,-0.00026640118638689,0.000558628851934022,6.31112760808133
35162.5587223694,14.2627424650186,-0.000267982555177245,0.000558339898731288,6.31646473069287
35165,14.2627424650186,-0.000269452990320353,0.00055807121571022,6.32143028400998
35167.4412776306,14.2627424650186,-0.000270884366916664,0.000557809669602604,6.32626687622044
35170,14.2627424650186,-0.000272345183141579,0.000557542744183707,6.33120624512571
35172.5587223694,14.2627424650186,-0.000273765464523719,0.000557283225432195,6.33601205435698
35175,14.2627424650186,-0.000275086112604128,0.000557041912023933,6.34048408976777
35177.4412776306,14.2627424650186,-0.000276371680868135,0.000556807008521674,6.34484067484556
35180,14.2627424650186,-0.000277683689869217,0.000556567273676019,6.3492904904409
35182.5587223694,14.2627424650186,-0.000278959293141999,0.000556334191011597,6.35362056764177
35185,14.2627424650186,-0.00028014541233975,0.000556117459188442,6.3576503853929
35187.4412776306,14.2627424650186,-0.000281300025154911,0.00055590648432104,6.36157656965641
35190,14.2627424650186,-0.000282478385300123,0.000555691170258937,6.36558714362778
35192.5587223694,14.2627424650186,-0.000283624048215934,0.000555481830748257,6.36949012049248
35195,14.2627424650186,-0.000284689342424242,0.0005552871764872,6.37312270767828
35197.4412776306,14.2627424650186,-0.000285726339673053,0.000555097692744952,6.37666208356638
35200,14.2627424650186,-0.000286784665210972,0.000554904311823574,6.3802777176939
35202.5587223694,14.2627424650186,-0.000287813624249153,0.000554716296851115,6.38379650056941
35205,14.2627424650186,-0.000288770401403091,0.000554541471203474,6.38707161978197
35207.4412776306,14.2627424650186,-0.00028970176409015,0.00055437128937557,6.39026278144308
35210,14.2627424650186,-0.000290652282442932,0.000554197607357833,6.39352276103612
35212.5587223694,14.2627424650186,-0.000291576425738176,0.000554028744682299,6.39669545684547
35215,14.2627424650186,-0.000292435740015075,0.000553871727790363,6.39964847327727
35217.4412776306,14.2627424650186,-0.000293272228690277,0.000553718881671719,6.40252579163406
35220,14.2627424650186,-0.000294125921723852,0.000553562891912905,6.40546514719629
35222.5587223694,14.2627424650186,-0.000294955926416413,0.000553411230570109,6.40832577672401
35225,14.2627424650186,-0.000295727705950909,0.000553270208330605,6.41098829831082
35227.4412776306,14.2627424650186,-0.000296478985032049,0.000553132932005205,6.41358252368522
35230,14.2627424650186,-0.000297245715935709,0.000552992832269078,6.41623262592084
35232.5587223694,14.2627424650186,-0.000297991171530333,0.000552856620031378,6.41881168373434
35235,14.2627424650186,-0.000298684333119614,0.000552729963136126,6.42121206605779
35237.4412776306,14.2627424650186,-0.000299359082550766,0.000552606670574414,6.42355080570139
35240,14.2627424650186,-0.000300047709792066,0.000552480842210987,6.42593983926481
35242.5587223694,14.2627424650186,-0.000300717228950857,0.000552358505342823,6.42826474171446
35245,14.2627424650186,-0.000301339781075367,0.000552244750454435,6.43042849391424
35247.4412776306,14.2627424650186,-0.000301945796611098,0.000552134017189036,6.43253659770387
35250,33.9126095682907,-0.000302564276282645,0.000552021006433411,6.43468994565874
35252.5587223694,33.9126095682907,-0.000349076734414534,0.000543522088390845,6.60447525595777
35255,33.9126095682907,-0.000391645499826874,0.000535743775591576,6.78396128136144
35257.4412776306,33.9126095682907,-0.000432400146276294,0.000528296944915693,7.00247961112852
35260,33.9126095682907,-0.000473316741225973,0.000520820522446853,7.34035356246013
35262.5587223694,33.9126095682907,-0.000512413005248532,0.000513676717173093,8.19257538025626
35265,33.9126095682907,-0.000548194379927893,0.000507138620003773,9.05790372383899
35267.4412776306,33.9126095682907,-0.000582450888436097,0.00050087915168219,9.37151170218878
35270,33.9126095682907,-0.000616843523512934,0.000494594809840762,9.56962879776621
35272.5587223694,33.9126095682907,-0.00064970607092308,0.000488590050936885,9.71211043855158
35275,33.9126095682907,-0.000679782272606244,0.000483094422810503,9.81974427999175
35277.4412776306,33.9126095682907,-0.000708576740903965,0.00047783299746404,9.90925340770003
35280,33.9126095682907,-0.000737485631025033,0.000472550664564245,9.98940316370236
35282.5587223694,33.9126095682907,-0.000765108398808189,0.000467503336409022,10.058938520738
35285,33.9126095682907,-0.00079038909067071,0.000462883960507848,10.1176659313628
35287.4412776306,33.9126095682907,-0.000814592415546913,0.0004584614448477,10.170162635712
35290,33.9126095682907,-0.000838891918221391,0.000454021355245904,10.2196669307664
35292.5587223694,33.9126095682907,-0.000862110364755045,0.00044977879998027,10.2642999768245
35295,33.9126095682907,-0.000883360168429739,0.000445895961981478,10.303077388206
35297.4412776306,33.9126095682907,-0.000903704386249848,0.000442178595778155,10.3384964263205
35300,33.9126095682907,-0.000924129446767708,0.00043844645771606,10.3724965487633
35302.5587223694,33.9126095682907,-0.000943645820494923,0.00043488035806325,10.4036182604964
35305,33.9126095682907,-0.000961507442268118,0.000431616620439943,10.4310002908482
35307.4412776306,33.9126095682907,-0.00097860786961969,0.00042849197090752,10.4562821148026
35310,33.9126095682907,-0.000995776249678613,0.000425354904820182,10.4807915231611
35312.5587223694,33.9126095682907,-0.00101218082880962,0.00042235740309362,10.5034319763479
35315,33.9126095682907,-0.00102719449845348,0.00041961405318381,10.5235156951559
35317.4412776306,33.9126095682907,-0.00104156834256939,0.000416987614418713,10.542196712519
35320,33.9126095682907,-0.00105599930465099,0.000414350738860364,10.560435098273
35322.5587223694,33.9126095682907,-0.0010697882502936,0.000411831174777609,10.5773966895063
35325,33.9126095682907,-0.00108240806046745,0.000409525239192007,10.5925360703828
35327.4412776306,33.9126095682907,-0.00109449006230406,0.000407317573815386,10.6066981084924
35330,33.9126095682907,-0.00110662007491363,0.000405101135743429,10.620600240137
35332.5587223694,33.9126095682907,-0.00111821043760543,0.000402983304380447,10.6335972859739
35335,33.9126095682907,-0.00112881807801593,0.000401045039448973,10.6452543297656
35337.4412776306,33.9126095682907,-0.00113897366111554,0.000399189376000848,10.6562075467994
35340,33.9126095682907,-0.00114916959989469,0.000397326338622665,10.6670061023097
35342.5587223694,33.9126095682907,-0.00115891193341383,0.000395546185574473,10.6771436330693
35345,33.9126095682907,-0.00116782823512744,0.000393916967929349,10.6862708601684
35347.4412776306,33.9126095682907,-0.00117636455795603,0.000392357181347028,10.6948773329687
35350,33.9126095682907,-0.00118493480193963,0.00039079119657334,10.7033912758643
35352.5587223694,33.9126095682907,-0.00119312376590237,0.000389294880610522,10.7114104348903
35355,33.9126095682907,-0.00120061840497114,0.000387925434106032,10.7186524120214
35357.4412776306,33.9126095682907,-0.00120779365101258,0.000386614348205813,10.7255004072053
35360,33.9126095682907,-0.00121499740963937,0.000385298052386878,10.7322932162946
35362.5587223694,33.9126095682907,-0.001221880681563,0.000384040317012462,10.7387081111834
35365,33.9126095682907,-0.00122818033545262,0.00038288922235407,10.7445154023741
35367.4412776306,33.9126095682907,-0.00123421152204069,0.000381787182974301,10.7500191147416
35370,33.9126095682907,-0.0012402666750156,0.000380680764373011,10.7554903730176
35372.5587223694,33.9126095682907,-0.00124605244139463,0.000379623569026998,10.7606681506857
35375,33.9126095682907,-0.00125134764490808,0.000378656011033141,10.7653646630057
35377.4412776306,33.9126095682907,-0.00125641718697674,0.000377729686682952,10.7698237149424
35380,33.9126095682907,-0.00126150687410385,0.000376799681357651,10.7742642536299
35382.5587223694,33.9126095682907,-0.00126637012706902,0.00037591105086958,10.7784737560518
35385,33.9126095682907,-0.00127082103512527,0.000375097765476714,10.782298019695
35387.4412776306,33.9126095682907,-0.00127508226239964,0.000374319139215707,10.7859342368254
35390,33.9126095682907,-0.00127936042269703,0.000373537418893869,10.7895605043482
35392.5587223694,33.9126095682907,-0.00128344825270153,0.000372790476384797,10.7930028481389
35395,33.9126095682907,-0.00128718948426607,0.000372106865547567,10.7961341690561
35397.4412776306,33.9126095682907,-0.00129077127876307,0.000371452387605573,10.7991150582206
35400,29.2290142617323,-0.0012943673063917,0.00037079530893629,10.8020912307075
35402.5587223694,29.2290142617323,-0.00129079738589342,0.000371447617219963,10.7991367248267
35405,29.2290142617323,-0.00128751782540016,0.000372046869914131,10.7964081149522
35407.4412776306,29.2290142617323,-0.0012843656014881,0.000372622855225518,10.7937723338197
35410,29.2290142617323,-0.00128118852052143,0.000373203382504337,10.7911026527477
35412.5587223694,29.2290142617323,-0.00127814023778339,0.000373760375323072,10.7885287238796
35415,29.2290142617323,-0.00127533988756697,0.000374272065049562,10.7861532949689
35417.4412776306,29.2290142617323,-0.00127264826747566,0.00037476388722961,10.7838602324087
35420,29.2290142617323,-0.00126993542244935,0.000375259587703566,10.7815392343479
35422.5587223694,29.2290142617323,-0.00126733255561927,0.000375735192579187,10.779302966466
35425,29.2290142617323,-0.00126494139334289,0.000376172114062801,10.7772404516375
35427.4412776306,29.2290142617323,-0.00126264307351598,0.000376592071051296,10.7752506311907
35430,29.2290142617323,-0.00126032663014738,0.000377015339636332,10.7732377485141
35432.5587223694,29.2290142617323,-0.00125810409493087,0.000377421448997361,10.7712994703137
35435,29.2290142617323,-0.00125606232994074,0.00037779452739421,10.7695127687332
35437.4412776306,29.2290142617323,-0.00125409984123595,0.000378153120152611,10.7677899288386
35440,29.2290142617323,-0.00125212187720635,0.000378514540616159,10.7660480090142
35442.5587223694,29.2290142617323,-0.00125022409944395,0.000378861309166208,10.764371495044
35445,29.2290142617323,-0.00124848067771298,0.000379179873245604,10.7628268210569
35447.4412776306,29.2290142617323,-0.00124680494839484,0.000379486068332005,10.761338024729
35450,29.2290142617323,-0.00124511600501058,0.000379794677938504,10.7598334060072
35452.5587223694,29.2290142617323,-0.00124349553105422,0.000380090776573115,10.7583859150059
35455,29.2290142617323,-0.00124200685858372,0.000380362791982043,10.7570528025858
35457.4412776306,29.2290142617323,-0.00124057598729217,0.000380624245758619,10.7557684128821
35460,29.2290142617323,-0.00123913383277746,0.000380887761244954,10.7544708699869
35462.5587223694,29.2290142617323,-0.0012377501429191,0.000381140593866038,10.753223063908
35465,29.2290142617323,-0.00123647899567742,0.000381372862308967,10.7520742665436
35467.4412776306,29.2290142617323,-0.0012352572036906,0.000381596112388153,10.7509678264191
35470,29.2290142617323,-0.00123402577718827,0.000381821122919505,10.7498504250462
35472.5587223694,29.2290142617323,-0.00123284427247071,0.0003820370115688,10.748776205778
35475,29.2290142617323,-0.00123175886561188,0.000382235340883279,10.7477875254974
35477.4412776306,29.2290142617323,-0.00123071560220456,0.000382425969599795,10.7468355740625
35480,29.2290142617323,-0.00122966411207977,0.000382618101530723,10.7458744659864
35482.5587223694,29.2290142617323,-0.0012286552491549,0.000382802444471498,10.744950759746
35485,29.2290142617323,-0.00122772844224334,0.000382971793852266,10.7441008322706
35487.4412776306,29.2290142617323,-0.00122683762077062,0.000383134567848551,10.7432826828342
35490,29.2290142617323,-0.00122593977467065,0.000383298625409149,10.742456866573
35492.5587223694,29.2290142617323,-0.00122507832707247,0.000383456032108966,10.7416633792438
35495,29.2290142617323,-0.00122428694544048,0.000383600636111867,10.7409334360182
35497.4412776306,29.2290142617323,-0.00122352629104516,0.000383739625527267,10.7402309352318
35500,29.2290142617323,-0.00122275963846304,0.00038387971095221,10.739522001069
35502.5587223694,29.2290142617323,-0.00122202406582368,0.00038401411734197,10.7388409618407
35505,29.2290142617323,-0.00122134832109234,0.000384137591768392,10.7382145842553
35507.4412776306,29.2290142617323,-0.00122069881372545,0.000384256272012374,10.7376118664787
35510,29.2290142617323,-0.00122004418462845,0.000384375888116685,10.7370037394397
35512.5587223694,29.2290142617323,-0.00121941609406446,0.000384490655007988,10.7364196451669
35515,29.2290142617323,-0.00121883908933821,0.000384596087317428,10.7358825218091
35517.4412776306,29.2290142617323,-0.00121828448816553,0.000384697425971678,10.7353657685701
35520,29.2290142617323,-0.00121772551365134,0.00038479956373809,10.7348444587468
35522.5587223694,29.2290142617323,-0.00121718919985247,0.000384897560859826,10.7343438274861
35525,29.2290142617323,-0.00121669650721473,0.000384987587371355,10.7338835216973
35527.4412776306,29.2290142617323,-0.00121622294451719,0.000385074118393712,10.7334407327799
35530,29.2290142617323,-0.001215745647512,0.000385161331761742,10.7329940991104
35532.5587223694,29.2290142617323,-0.00121528770003219,0.000385245009517229,10.7325652382357
35535,29.2290142617323,-0.00121486699977753,0.000385321881330255,10.7321709705217
35537.4412776306,29.2290142617323,-0.00121446263419096,0.000385395768415943,10.7317917506698
35540,29.2290142617323,-0.0012140550799548,0.000385470238142767,10.7314092818059
35542.5587223694,29.2290142617323,-0.00121366404788607,0.000385541688881721,10.7310420738068
35545,29.2290142617323,-0.00121330482046776,0.000385607328164389,10.7307045216215
35547.4412776306,29.2290142617323,-0.00121295954089136,0.000385670418848894,10.7303798849715
35550,27.0426969356102,-0.00121261153859173,0.000385734007038854,10.7300524990487
35552.5587223694,27.0426969356102,-0.0012088433561589,0.000386422542432432,10.7264953320216
35555,27.0426969356102,-0.00120537555708044,0.000387056190735265,10.7232018264337
35557.4412776306,27.0426969356102,-0.00120203624249549,0.00038766636190479,10.7200121520771
35560,27.0426969356102,-0.00119866446699155,0.000388282464446278,10.7167731955111
35562.5587223694,27.0426969356102,-0.0011954231376465,0.000388874731412139,10.7136420821518
35565,27.0426969356102,-0.00119244019318558,0.00038941978539374,10.7107453121517
35567.4412776306,27.0426969356102,-0.00118956776899979,0.000389944644726465,10.7079419387556
35570,27.0426969356102,-0.00118666742245855,0.000390474606129046,10.7050973389284
35572.5587223694,27.0426969356102,-0.00118387928358514,0.000390984064556489,10.7023494511934
35575,27.0426969356102,-0.00118131340319369,0.000391452911141464,10.6998089749887
35577.4412776306,27.0426969356102,-0.00117884259054839,0.000391904386617375,10.6973520092679
35580,27.0426969356102,-0.00117634775954631,0.000392360250810934,10.6948605211634
35582.5587223694,27.0426969356102,-0.00117394944775819,0.000392798478678185,10.6924552793289
35585,27.0426969356102,-0.00117174231910746,0.000393201772897957,10.6902329315138
35587.4412776306,27.0426969356102,-0.00116961696618836,0.000393590124771765,10.688084866052
35590,27.0426969356102,-0.00116747095306874,0.000393982251749234,10.6859078525856
35592.5587223694,27.0426969356102,-0.00116540796420979,0.000394359208245172,10.6838073779548
35595,27.0426969356102,-0.00116350942798141,0.000394706115384764,10.6818676516458
35597.4412776306,27.0426969356102,-0.00116168123390958,0.000395040169360975,10.6799936997803
35600,27.0426969356102,-0.00115983526826872,0.00039537747062006,10.6780954351624
35602.5587223694,27.0426969356102,-0.00115806071874884,0.000395701722477254,10.6762648070015
35605,27.0426969356102,-0.00115642762871156,0.000396000126366028,10.6745750587402
35607.4412776306,27.0426969356102,-0.00115485504585522,0.000396287474172357,10.6729433219665
35610,27.0426969356102,-0.00115326717618375,0.000396577615238689,10.6712911296609
35612.5587223694,27.0426969356102,-0.00115174073749997,0.000396856531421396,10.6696984871484
35615,27.0426969356102,-0.00115033597996625,0.000397113213601358,10.6682290031008
35617.4412776306,27.0426969356102,-0.00114898326972713,0.00039736038551872,10.6668105088676
35620,27.0426969356102,-0.00114761741001784,0.000397609960152981,10.6653747730122
35622.5587223694,27.0426969356102,-0.00114630439224671,0.000397849879324606,10.6639913000278
35625,27.0426969356102,-0.00114509604262514,0.000398070673168082,10.6627152585696
35627.4412776306,27.0426969356102,-0.00114393246324129,0.000398283286438086,10.6614839023997
35630,27.0426969356102,-0.00114275757289672,0.000398497966486154,10.660237986989
35632.5587223694,27.0426969356102,-0.00114162813632936,0.000398704341062037,10.6590378126396
35635,27.0426969356102,-0.00114058873360476,0.000398894264341184,10.657931173446
35637.4412776306,27.0426969356102,-0.00113958784151172,0.000399077150823856,10.6568635941569
35640,27.0426969356102,-0.00113857721991392,0.000399261815115462,10.6557836987304
35642.5587223694,27.0426969356102,-0.00113760569691725,0.000399439335174749,10.654743740871
35645,27.0426969356102,-0.00113671161957025,0.000399602704095702,10.6537850851994
35647.4412776306,27.0426969356102,-0.00113585066844322,0.000399760020078584,10.6528604965788
35650,27.0426969356102,-0.00113498134815417,0.000399918865303843,10.6519254715167
35652.5587223694,27.0426969356102,-0.00113414565984697,0.000400071565176464,10.6510252449599
35655,27.0426969356102,-0.00113337658903014,0.000400212092469659,10.6501955865966
35657.4412776306,27.0426969356102,-0.00113263601284987,0.000400347413123807,10.6493955837876
35660,27.0426969356102,-0.00113188823765231,0.000400484049207418,10.648586723112
35662.5587223694,27.0426969356102,-0.00113116939213946,0.000400615399158471,10.6478081291829
35665,27.0426969356102,-0.00113050784991017,0.000400736278454347,10.6470907108694
35667.4412776306,27.0426969356102,-0.00112987081830457,0.000400852679083855,10.6463990652388
35670,27.0426969356102,-0.0011292275942212,0.000400970211224428,10.6456998903026
35672.5587223694,27.0426969356102,-0.00112860925498288,0.000401083196319605,10.6450270000794
35675,27.0426969356102,-0.00112804020709865,0.00040118717472721,10.6444070862966
35677.4412776306,27.0426969356102,-0.00112749224285495,0.000401287300658725,10.6438095388039
35680,27.0426969356102,-0.00112693895194241,0.000401388399897686,10.6432055825088
35682.5587223694,27.0426969356102,-0.00112640706656953,0.000401485587842027,10.642624422546
35685,27.0426969356102,-0.0011259175808191,0.00040157502837996,10.6420890963274
35687.4412776306,27.0426969356102,-0.00112544623087392,0.000401661155080513,10.6415731563829
35690,27.0426969356102,-0.00112497029901469,0.000401748119004327,10.6410517545704
35692.5587223694,27.0426969356102,-0.00112451277985313,0.000401831718496016,10.6405501010889
35695,27.0426969356102,-0.00112409173215835,0.000401908653794507,10.6400880700088
35697.4412776306,27.0426969356102,-0.00112368628458877,0.00040198273858389,10.6396428244393
35700,31.6073968012852,-0.00112327689573113,0.000402057543539129,10.6391929187723
35702.5587223694,31.6073968012852,-0.0011303777271645,0.000400760054934783,10.6469494969218
35705,31.6073968012852,-0.00113688854142237,0.000399570376319838,10.6539749077428
35707.4412776306,31.6073968012852,-0.0011431340123475,0.000398429182161075,10.6606374669262
35710,31.6073968012852,-0.0011494163049265,0.00039728125982171,10.6672649728293
35712.5587223694,31.6073968012852,-0.00115543129650624,0.000396182179650157,10.6735417732677
35715,31.6073968012852,-0.00116094649473421,0.000395174423457287,10.6792388798953
35717.4412776306,31.6073968012852,-0.00116623692521108,0.000394207737609267,10.6846523097462
35720,31.6073968012852,-0.00117155854667453,0.000393235352435746,10.6900475080782
35722.5587223694,31.6073968012852,-0.00117665374208142,0.000392304340618412,10.6951666712286
35725,31.6073968012852,-0.00118132557117822,0.000391450687765021,10.6998210489501
35727.4412776306,31.6073968012852,-0.00118580700339784,0.00039063182489091,10.7042507409545
35730,31.6073968012852,-0.00119031485696311,0.000389808134216673,10.7086723883955
35732.5587223694,31.6073968012852,-0.0011946309089293,0.000389019490197384,10.7128741712844
35735,31.6073968012852,-0.00119858833461149,0.000388296375619414,10.7166998488158
35737.4412776306,31.6073968012852,-0.00120238447838974,0.000387602731031599,10.7203456214511
35740,31.6073968012852,-0.00120620300323324,0.000386904996897738,10.7239894271217
35742.5587223694,31.6073968012852,-0.00120985905625717,0.000386236950179555,10.7274563621697
35745,31.6073968012852,-0.00121321132315425,0.000385624412318532,10.7306166326137
35747.4412776306,31.6073968012852,-0.00121642697093803,0.000385036837976824,10.7336315436034
35750,31.6073968012852,-0.00121966157733536,0.000384445799451341,10.7366480053151
35752.5587223694,31.6073968012852,-0.00122275855666242,0.000383879908622576,10.7395210000783
35755,31.6073968012852,-0.00122559820401191,0.000383361038387322,10.7421423775194
35757.4412776306,31.6073968012852,-0.00122832212367179,0.000382863314317822,10.744645416421
35760,31.6073968012852,-0.00123106210284554,0.000382362655798121,10.7471519277546
35762.5587223694,31.6073968012852,-0.00123368550050675,0.000381883299457667,10.749541259741
35765,31.6073968012852,-0.00123609091669736,0.000381443773449295,10.7517230659728
35767.4412776306,31.6073968012852,-0.00123839830196229,0.000381022159992452,10.7538079212028
35770,31.6073968012852,-0.00124071929096385,0.000380598060813562,10.755897180755
35772.5587223694,31.6073968012852,-0.00124294152578107,0.000380192006342535,10.7578901768241
35775,31.6073968012852,-0.00124497911226205,0.000379819691457405,10.7597112730965
35777.4412776306,31.6073968012852,-0.0012469336584402,0.000379462549985085,10.7614525195731
35780,31.6073968012852,-0.00124889972810853,0.000379103302900579,10.7631984964821
35782.5587223694,31.6073968012852,-0.00125078214481413,0.000378759341176228,10.7648650085654
35785,31.6073968012852,-0.00125250814910548,0.000378443959671952,10.766388619147
35787.4412776306,31.6073968012852,-0.00125416381139152,0.000378141431303416,10.7678461727583
35790,31.6073968012852,-0.00125582923502693,0.00037783711930719,10.7693084214099
35792.5587223694,31.6073968012852,-0.00125742379768343,0.000377545755275367,10.7707048055447
35795,31.6073968012852,-0.00125888586608718,0.000377278601054001,10.7719820385786
35797.4412776306,31.6073968012852,-0.00126028834899399,0.000377022334501774,10.7732044215459
35800,31.6073968012852,-0.00126169910057114,0.000376764557069358,10.774431258024
35802.5587223694,31.6073968012852,-0.00126304982703779,0.0003765177476338,10.7756033162258
35805,31.6073968012852,-0.00126428831991289,0.000376291445910251,10.7766757774927
35807.4412776306,31.6073968012852,-0.00126547633894339,0.00037607436694305,10.7777025519144
35810,31.6073968012852,-0.00126667136222162,0.000375856008135355,10.7787334305009
35812.5587223694,31.6073968012852,-0.00126781553926619,0.000375646940128234,10.7797186203243
35815,31.6073968012852,-0.00126886464517516,0.000375455243849509,10.7806203836575
35817.4412776306,31.6073968012852,-0.00126987099556273,0.000375271360008285,10.7814839925509
35820,31.6073968012852,-0.00127088327912749,0.000375086392036298,10.7823513099582
35822.5587223694,31.6073968012852,-0.00127185249172652,0.0003749092941409,10.7831804279007
35825,31.6073968012852,-0.00127274117120975,0.000374746911536381,10.7839395414312
35827.4412776306,31.6073968012852,-0.00127359363322977,0.000374591146712643,10.7846667205784
35830,31.6073968012852,-0.00127445112114165,0.000374434463540473,10.7853972039768
35832.5587223694,31.6073968012852,-0.00127527212438287,0.000374284446974158,10.7860956846638
35835,31.6073968012852,-0.00127602490941359,0.000374146895476416,10.7867353367973
35837.4412776306,31.6073968012852,-0.00127674701525719,0.000374014949786394,10.7873482107907
35840,31.6073968012852,-0.00127747337844692,0.000373882226179288,10.7879639984479
35842.5587223694,31.6073968012852,-0.00127816883610272,0.000373755149738779,10.788552928991
35845,31.6073968012852,-0.00127880650729146,0.000373638632242417,10.7890923612304
35847.4412776306,31.6073968012852,-0.00127941819067103,0.000373526863328887,10.7896093037567
35850,30.5180391997649,-0.00128003348037493,0.000373414435455241,10.7901287954044
35852.5587223694,30.5180391997649,-0.0012789790398885,0.000373607106486506,10.7892382211283
35855,30.5180391997649,-0.00127801136682714,0.00037378392307223,10.788419636334
35857.4412776306,30.5180391997649,-0.00127708227722673,0.000373953689553841,10.7876325223671
35860,30.5180391997649,-0.00127614686399757,0.00037412461151088,10.7868388922262
35862.5587223694,30.5180391997649,-0.00127525039125644,0.000374288418126574,10.786077206488
35865,30.5180391997649,-0.00127442768714654,0.000374438745481527,10.7853772539293
35867.4412776306,30.5180391997649,-0.00127363778623554,0.000374583078921943,10.7847043580376
35870,30.5180391997649,-0.0012728425090507,0.000374728394733804,10.7840260371627
35872.5587223694,30.5180391997649,-0.00127208033860493,0.000374867661167211,10.7833751569048
35875,30.5180391997649,-0.0012713808853707,0.000374995467693701,10.7827771480278
35877.4412776306,30.5180391997649,-0.00127070932102542,0.00037511817826545,10.782202362437
35880,30.5180391997649,-0.00127003318583617,0.0003752417240377,10.7816230492601
35882.5587223694,30.5180391997649,-0.00126938519760212,0.000375360126700449,10.7810672719214
35885,30.5180391997649,-0.00126879053079423,0.000375468786286846,10.780556727418
35887.4412776306,30.5180391997649,-0.00126821957478751,0.000375573113353225,10.7800660878543
35890,30.5180391997649,-0.00126764473270369,0.000375678150497121,10.7795716611598
35892.5587223694,30.5180391997649,-0.0012670938208259,0.000375778815030584,10.7790973948662
35895,30.5180391997649,-0.00126658824218947,0.000375871196116591,10.7786617907201
35897.4412776306,30.5180391997649,-0.00126610282219376,0.000375959893745689,10.778243226809
35900,30.5180391997649,-0.00126561409830158,0.000376049195074232,10.7778214886629
35902.5587223694,30.5180391997649,-0.00126514571958552,0.000376134778861471,10.7774170003735
35905,30.5180391997649,-0.00126471588265125,0.000376213320160356,10.777045531964
35907.4412776306,30.5180391997649,-0.00126430318435319,0.000376288729828053,10.7766886364093
35910,30.5180391997649,-0.00126388767712172,0.000376364652753828,10.7763290754475
35912.5587223694,30.5180391997649,-0.00126348946711663,0.00037643741507027,10.7759842599961
35915,30.5180391997649,-0.00126312402487531,0.000376504189947002,10.775667626586
35917.4412776306,30.5180391997649,-0.00126277315369834,0.000376568302348202,10.7753634450225
35920,30.5180391997649,-0.00126241989439964,0.000376632851115306,10.7750570216556
35922.5587223694,30.5180391997649,-0.00126208134099677,0.000376694712770003,10.7747631928475
35925,30.5180391997649,-0.00126177064635632,0.000376751483974782,10.7744934032263
35927.4412776306,30.5180391997649,-0.00126147233986122,0.000376805991574579,10.774234245217
35930,30.5180391997649,-0.00126117200301348,0.000376860870167469,10.7739731989568
35932.5587223694,30.5180391997649,-0.00126088416894318,0.0003769134642094,10.773722902658
35935,30.5180391997649,-0.00126062002006086,0.000376961730411448,10.7734931016564
